SNo,BRate,Timestamp
140,20.0,2025-03-11 11:27:01
143,20.0,2025-03-11 11:27:02
146,20.0,2025-03-11 11:27:04
148,20.0,2025-03-11 11:27:05
152,20.0,2025-03-11 11:27:07
154,21.0,2025-03-11 11:27:08
157,21.0,2025-03-11 11:27:09
159,21.0,2025-03-11 11:27:10
162,21.0,2025-03-11 11:27:11
164,21.0,2025-03-11 11:27:12
166,21.0,2025-03-11 11:27:13
169,22.0,2025-03-11 11:27:14
171,22.0,2025-03-11 11:27:15
174,21.0,2025-03-11 11:27:16
176,21.0,2025-03-11 11:27:17
179,21.0,2025-03-11 11:27:18
182,21.0,2025-03-11 11:27:19
184,21.0,2025-03-11 11:27:20
187,21.0,2025-03-11 11:27:21
190,21.0,2025-03-11 11:27:22
192,21.0,2025-03-11 11:27:23
195,21.0,2025-03-11 11:27:24
198,21.0,2025-03-11 11:27:25
200,21.0,2025-03-11 11:27:26
203,21.0,2025-03-11 11:27:27
206,21.0,2025-03-11 11:27:28
208,21.0,2025-03-11 11:27:29
211,21.0,2025-03-11 11:27:30
214,22.0,2025-03-11 11:27:31
216,22.0,2025-03-11 11:27:32
219,22.0,2025-03-11 11:27:33
222,21.0,2025-03-11 11:27:34
