SNo,BRate,Timestamp
1459,17.0,2025-03-11 11:24:00
1461,17.0,2025-03-11 11:24:01
1464,17.0,2025-03-11 11:24:02
1466,17.0,2025-03-11 11:24:03
1469,18.0,2025-03-11 11:24:04
1472,18.0,2025-03-11 11:24:05
1475,18.0,2025-03-11 11:24:06
1477,21.0,2025-03-11 11:24:07
1480,21.0,2025-03-11 11:24:08
1482,21.0,2025-03-11 11:24:09
1485,20.0,2025-03-11 11:24:10
1488,20.0,2025-03-11 11:24:11
1490,20.0,2025-03-11 11:24:12
1493,21.0,2025-03-11 11:24:13
1495,21.0,2025-03-11 11:24:14
1498,21.0,2025-03-11 11:24:15
1500,20.0,2025-03-11 11:24:16
1503,20.0,2025-03-11 11:24:17
1506,20.0,2025-03-11 11:24:18
1508,20.0,2025-03-11 11:24:19
1511,20.0,2025-03-11 11:24:20
1513,20.0,2025-03-11 11:24:21
1516,20.0,2025-03-11 11:24:22
1518,20.0,2025-03-11 11:24:23
1521,20.0,2025-03-11 11:24:24
1523,20.0,2025-03-11 11:24:25
1526,20.0,2025-03-11 11:24:26
1528,21.0,2025-03-11 11:24:27
1531,21.0,2025-03-11 11:24:28
1533,21.0,2025-03-11 11:24:29
1536,21.0,2025-03-11 11:24:30
1539,21.0,2025-03-11 11:24:31
1541,21.0,2025-03-11 11:24:32
1544,21.0,2025-03-11 11:24:33
1546,21.0,2025-03-11 11:24:34
1549,21.0,2025-03-11 11:24:35
1552,21.0,2025-03-11 11:24:36
1554,21.0,2025-03-11 11:24:37
1557,21.0,2025-03-11 11:24:38
1559,22.0,2025-03-11 11:24:39
1562,22.0,2025-03-11 11:24:40
1564,22.0,2025-03-11 11:24:41
1567,21.0,2025-03-11 11:24:42
1569,21.0,2025-03-11 11:24:43
1572,21.0,2025-03-11 11:24:44
1574,21.0,2025-03-11 11:24:45
1577,22.0,2025-03-11 11:24:46
1579,22.0,2025-03-11 11:24:47
1582,22.0,2025-03-11 11:24:48
1584,22.0,2025-03-11 11:24:49
1587,22.0,2025-03-11 11:24:50
1589,22.0,2025-03-11 11:24:51
1592,22.0,2025-03-11 11:24:52
1595,22.0,2025-03-11 11:24:53
1597,23.0,2025-03-11 11:24:54
1600,23.0,2025-03-11 11:24:55
1602,23.0,2025-03-11 11:24:56
1605,22.0,2025-03-11 11:24:57
1607,22.0,2025-03-11 11:24:58
1610,22.0,2025-03-11 11:24:59
1612,22.0,2025-03-11 11:25:00
1615,22.0,2025-03-11 11:25:01
1617,22.0,2025-03-11 11:25:02
1620,21.0,2025-03-11 11:25:03
1623,22.0,2025-03-11 11:25:04
1625,22.0,2025-03-11 11:25:05
1628,22.0,2025-03-11 11:25:06
1630,22.0,2025-03-11 11:25:07
1633,23.0,2025-03-11 11:25:08
1635,23.0,2025-03-11 11:25:09
1638,23.0,2025-03-11 11:25:10
1640,23.0,2025-03-11 11:25:11
1643,22.0,2025-03-11 11:25:12
1646,23.0,2025-03-11 11:25:13
1648,23.0,2025-03-11 11:25:14
1651,23.0,2025-03-11 11:25:15
1653,21.0,2025-03-11 11:25:16
1656,21.0,2025-03-11 11:25:17
1658,,2025-03-11 11:25:18
1661,,2025-03-11 11:25:19
1664,,2025-03-11 11:25:20
1666,,2025-03-11 11:25:21
1,,2025-03-11 11:26:09
4,,2025-03-11 11:26:10
7,,2025-03-11 11:26:11
10,,2025-03-11 11:26:12
13,,2025-03-11 11:26:13
16,,2025-03-11 11:26:14
19,,2025-03-11 11:26:15
22,,2025-03-11 11:26:16
25,,2025-03-11 11:26:17
27,,2025-03-11 11:26:18
30,19.0,2025-03-11 11:26:19
32,20.0,2025-03-11 11:26:20
35,20.0,2025-03-11 11:26:21
37,20.0,2025-03-11 11:26:22
40,20.0,2025-03-11 11:26:23
43,20.0,2025-03-11 11:26:24
45,20.0,2025-03-11 11:26:25
48,20.0,2025-03-11 11:26:26
50,20.0,2025-03-11 11:26:27
53,20.0,2025-03-11 11:26:28
56,20.0,2025-03-11 11:26:29
58,21.0,2025-03-11 11:26:30
61,21.0,2025-03-11 11:26:31
63,21.0,2025-03-11 11:26:32
66,22.0,2025-03-11 11:26:33
69,22.0,2025-03-11 11:26:34
71,22.0,2025-03-11 11:26:35
74,22.0,2025-03-11 11:26:36
76,22.0,2025-03-11 11:26:37
79,21.0,2025-03-11 11:26:38
82,22.0,2025-03-11 11:26:39
84,22.0,2025-03-11 11:26:40
87,21.0,2025-03-11 11:26:41
89,21.0,2025-03-11 11:26:42
92,21.0,2025-03-11 11:26:43
95,21.0,2025-03-11 11:26:44
97,21.0,2025-03-11 11:26:45
100,21.0,2025-03-11 11:26:46
102,21.0,2025-03-11 11:26:47
105,21.0,2025-03-11 11:26:48
108,22.0,2025-03-11 11:26:49
110,22.0,2025-03-11 11:26:50
